timestamp,product_id,inventory_level,demand,competitor_price,price_sold
2024-01-12,p-043,130,1.0,27.48,26.3
2024-04-23,p-002,76,0.46,89.79,82.3
2024-03-13,p-018,47,0.62,49.17,47.98
2024-01-15,p-015,136,0.91,77.57,72.52
2024-02-16,p-042,12,0.56,59.2,59.19
2024-02-28,p-046,88,0.07,76.66,63.9
2024-01-16,p-006,63,0.18,88.21,77.36
2024-02-20,p-039,34,0.41,10.38,9.85
2024-04-16,p-005,35,0.43,37.05,35.25
2024-03-03,p-040,187,0.55,91.95,75.5
2024-02-29,p-031,118,0.34,87.65,74.83
2024-02-24,p-000,37,0.08,16.48,14.54
2024-01-01,p-010,200,0.56,87.57,70.9
2024-04-20,p-043,113,0.38,46.57,40.32
2024-03-20,p-038,105,0.35,23.27,20.2
2024-03-09,p-026,54,0.38,35.64,32.91
2024-01-15,p-007,99,0.44,26.08,23.22
2024-02-12,p-040,88,0.87,11.61,11.37
2024-04-06,p-045,102,0.84,79.83,76.56
2024-03-12,p-033,189,1.0,63.43,56.59
2024-02-18,p-032,58,0.44,47.27,43.99
2024-04-10,p-002,191,1.0,25.48,22.67
2024-04-20,p-008,182,0.7,39.51,33.61
2024-03-11,p-031,36,0.86,31.44,32.49
2024-03-17,p-027,15,0.51,81.5,80.44
2024-02-21,p-010,19,0.27,76.74,71.82
2024-02-05,p-012,106,0.27,74.27,63.34
2024-01-07,p-038,14,0.3,68.01,64.38
2024-01-14,p-012,185,0.87,79.75,69.81
2024-04-30,p-000,95,0.0,92.35,75.22
2024-01-01,p-002,36,0.54,87.76,85.28
2024-04-26,p-041,164,0.51,93.46,78.29
2024-02-27,p-005,39,0.58,85.6,83.58
2024-04-11,p-029,3,0.91,73.01,78.76
2024-02-23,p-016,33,0.34,92.57,86.65
2024-02-02,p-041,39,0.0,73.06,63.19
2024-04-30,p-040,17,0.33,37.42,35.53
2024-01-20,p-011,140,0.56,81.96,71.33
2024-01-12,p-013,153,0.17,41.68,32.97
2024-02-02,p-027,135,0.46,87.31,74.92
2024-04-22,p-041,66,0.85,10.89,10.88
2024-01-03,p-013,19,0.29,64.64,60.75
2024-02-15,p-019,99,0.37,74.84,65.68
2024-02-02,p-012,146,0.69,17.57,15.57
2024-02-28,p-031,39,0.67,62.7,62.3
2024-03-10,p-037,66,0.39,96.59,88.23
2024-02-06,p-003,180,0.6,93.3,78.04
2024-01-04,p-041,162,0.96,50.33,46.06
2024-04-27,p-008,176,0.88,58.78,52.12
2024-03-14,p-035,92,0.5,17.24,15.65
2024-01-27,p-043,21,0.68,46.29,46.95
2024-01-30,p-020,15,0.81,88.58,92.66
2024-04-05,p-041,81,0.55,79.94,74.2
2024-04-09,p-006,198,0.64,66.11,54.5
2024-04-26,p-031,183,0.14,17.07,12.94
2024-01-14,p-007,42,0.54,76.55,73.92
2024-03-14,p-008,3,0.64,38.38,39.34
2024-02-27,p-012,190,0.68,26.75,22.45
2024-02-17,p-023,137,0.51,67.78,58.61
2024-02-17,p-038,94,0.32,57.41,50.14
2024-04-29,p-041,66,0.19,98.54,86.33
2024-03-28,p-030,156,0.9,38.63,35.21
2024-03-06,p-027,40,0.56,97.77,94.99
2024-02-01,p-027,111,0.75,69.77,65.13
2024-04-23,p-035,183,1.0,47.56,42.74
2024-03-26,p-015,59,0.55,86.72,82.42
2024-02-27,p-028,133,0.49,92.72,80.23
2024-02-06,p-002,55,0.57,30.94,29.65
2024-02-21,p-043,91,1.0,56.02,56.01
2024-01-14,p-019,79,0.3,60.52,53.51
2024-02-18,p-026,68,0.49,34.02,31.64
2024-04-07,p-023,153,0.74,75.59,67.1
2024-02-26,p-020,194,0.76,51.59,43.74
2024-02-03,p-035,108,0.37,30.32,26.34
2024-04-11,p-010,148,0.82,98.14,88.97
2024-02-28,p-049,71,0.26,86.03,76.09
2024-03-13,p-021,117,0.49,98.92,87.17
2024-04-25,p-028,179,0.68,13.65,11.61
2024-01-07,p-001,114,0.69,54.98,50.56
2024-01-30,p-036,123,0.17,70.81,58.0
2024-03-21,p-023,140,0.43,40.72,34.53
2024-04-24,p-028,0,0.99,21.64,23.76
2024-01-22,p-002,75,0.75,64.0,62.16
2024-01-07,p-007,139,0.22,60.08,48.83
2024-02-02,p-036,122,0.31,53.93,45.55
2024-03-17,p-027,31,0.82,60.0,61.86
2024-04-30,p-010,178,0.24,74.06,57.71
2024-03-30,p-029,23,0.73,68.74,70.25
2024-02-29,p-005,145,0.05,11.46,8.92
2024-04-22,p-026,3,0.69,14.66,15.17
2024-04-14,p-048,111,0.61,14.99,13.62
2024-04-24,p-023,95,0.37,14.89,13.13
2024-04-20,p-027,157,0.24,44.29,35.39
2024-03-06,p-003,94,0.3,30.48,26.51
2024-02-23,p-013,96,0.57,80.84,74.1
2024-01-09,p-001,162,0.0,34.0,25.64
2024-01-20,p-038,14,0.47,45.62,44.71
2024-02-01,p-014,179,0.78,54.23,47.02
2024-02-06,p-044,37,0.36,63.06,59.03
2024-04-20,p-035,175,0.15,46.82,35.92
2024-02-26,p-009,29,0.6,40.99,40.6
2024-04-20,p-001,163,0.83,79.1,70.58
2024-01-13,p-013,185,1.0,87.75,78.67
2024-04-03,p-049,96,0.09,73.83,61.27
2024-01-07,p-022,174,0.95,45.57,41.03
2024-02-18,p-045,121,0.08,45.29,36.47
2024-04-04,p-029,122,0.89,70.22,66.46
2024-01-21,p-020,157,0.73,71.89,63.39
2024-01-01,p-031,199,0.13,99.11,73.51
2024-02-02,p-000,119,0.16,71.4,58.63
2024-02-13,p-041,183,0.33,40.09,31.64
2024-04-23,p-049,35,0.47,37.22,35.7
2024-04-08,p-038,7,0.31,88.59,84.63
2024-02-19,p-029,80,0.04,89.71,74.94
2024-01-05,p-021,64,0.35,54.5,49.48
2024-04-28,p-008,134,0.0,27.8,21.67
2024-03-29,p-007,141,0.39,30.06,25.25
2024-04-13,p-028,2,0.36,75.28,73.03
2024-03-20,p-028,160,0.31,84.28,68.1
2024-04-14,p-007,189,0.09,32.23,24.0
2024-04-01,p-018,183,0.71,42.82,36.45
2024-04-11,p-032,181,0.0,74.18,54.68
2024-03-25,p-005,50,1.0,22.51,23.52
2024-01-03,p-032,62,0.25,44.31,39.48
2024-02-08,p-001,15,1.0,19.27,20.88
2024-03-12,p-049,127,0.27,33.8,28.15
2024-01-22,p-030,152,0.39,42.64,35.36
2024-04-29,p-024,46,0.0,72.97,62.65
2024-03-01,p-038,48,0.27,35.92,32.62
2024-04-21,p-023,31,0.87,38.21,39.77
2024-01-10,p-032,9,0.5,28.58,28.32
2024-02-06,p-048,169,0.14,71.54,55.17
2024-02-28,p-011,160,0.48,45.37,37.96
2024-02-23,p-041,57,0.28,23.51,21.19
2024-01-10,p-041,142,0.33,63.55,52.67
2024-02-16,p-045,122,0.91,15.39,14.62
2024-04-26,p-014,85,0.37,35.89,31.99
2024-04-14,p-043,160,0.39,77.15,63.38
2024-01-24,p-044,0,0.29,55.51,53.18
2024-01-22,p-001,183,0.89,99.01,87.2
2024-01-03,p-043,117,0.07,58.89,47.53
2024-04-09,p-047,12,0.48,63.95,62.93
2024-04-10,p-000,126,0.8,90.93,84.24
2024-03-16,p-027,115,0.45,93.59,82.0
2024-04-17,p-048,56,0.49,16.26,15.32
2024-03-26,p-032,3,0.32,81.28,78.12
2024-02-27,p-020,113,0.34,71.98,61.8
2024-04-16,p-034,33,0.43,66.14,63.06
2024-01-24,p-023,85,0.0,56.5,46.53
2024-04-04,p-045,157,0.83,18.06,16.23
2024-01-21,p-048,47,0.93,32.49,33.63
2024-02-05,p-012,85,0.28,50.3,44.0
2024-04-24,p-046,25,0.21,36.11,33.17
2024-01-07,p-025,182,0.04,79.16,58.8
2024-03-06,p-047,39,0.49,21.95,21.05
2024-03-06,p-032,157,0.16,89.33,70.18
2024-01-10,p-010,114,0.17,74.38,61.55
2024-02-11,p-001,107,0.34,12.88,11.13
2024-01-13,p-037,72,0.56,12.94,12.15
2024-04-06,p-030,125,0.54,73.24,64.6
2024-01-21,p-005,112,0.0,49.45,39.52
2024-03-22,p-017,161,0.04,69.11,52.65
2024-01-04,p-007,40,0.94,16.91,17.66
2024-03-07,p-028,118,0.83,79.6,74.84
2024-04-25,p-035,146,0.49,33.42,28.48
2024-01-22,p-008,198,0.66,62.37,51.62
2024-03-24,p-021,94,0.96,13.77,13.62
2024-03-03,p-046,144,0.34,34.74,28.79
2024-03-04,p-045,2,0.74,24.89,26.03
2024-04-16,p-038,78,0.52,93.85,86.88
2024-03-02,p-008,139,0.45,95.96,81.8
2024-04-14,p-045,170,0.52,40.15,33.46
2024-04-05,p-042,167,0.72,86.86,75.54
2024-03-23,p-047,58,0.44,53.95,50.21
2024-03-12,p-020,36,0.94,27.25,28.58
2024-04-14,p-027,171,0.91,66.2,59.38
2024-04-01,p-009,36,0.81,42.17,43.17
2024-01-02,p-023,19,0.15,94.75,86.44
2024-03-18,p-039,153,0.75,12.44,11.06
2024-01-18,p-012,56,0.46,44.21,41.4
2024-04-16,p-043,88,0.63,92.81,86.84
2024-01-28,p-006,177,0.0,95.08,70.43
2024-02-10,p-004,75,0.38,68.5,61.84
2024-03-05,p-026,29,0.48,37.87,36.62
2024-04-17,p-010,113,0.65,75.49,68.97
2024-01-15,p-044,179,0.34,42.84,34.05
2024-04-02,p-000,126,0.69,18.56,16.84
2024-04-04,p-017,146,0.27,33.72,27.47
2024-04-05,p-038,86,0.6,97.77,91.15
2024-02-02,p-038,56,0.15,76.77,67.4
2024-03-21,p-048,110,0.33,56.3,48.4
2024-04-07,p-009,186,0.92,22.77,20.09
2024-04-24,p-021,102,0.79,41.45,39.38
2024-02-16,p-012,96,0.35,94.4,82.78
2024-01-28,p-014,200,0.52,10.62,8.53
2024-04-13,p-007,119,0.38,74.05,63.67
2024-03-04,p-022,150,0.27,15.89,12.89
2024-02-02,p-013,106,0.15,15.15,12.6
2024-04-10,p-008,143,0.11,55.49,43.85
2024-04-09,p-021,116,0.12,89.35,72.98
2024-02-27,p-013,3,0.0,29.55,26.52
2024-03-27,p-029,55,0.93,70.12,71.96
2024-03-07,p-001,168,0.61,28.45,24.19
2024-04-01,p-042,61,0.0,24.84,20.99
2024-02-23,p-004,135,0.58,79.39,69.77
2024-02-02,p-010,120,0.34,26.76,22.8
2024-04-02,p-019,40,0.0,71.66,61.91
2024-01-17,p-041,175,0.65,11.84,10.06
2024-01-23,p-030,171,0.85,85.71,76.03
2024-04-19,p-000,51,0.74,49.17,48.9
2024-04-11,p-034,35,1.0,76.11,80.79
2024-04-27,p-009,135,0.35,10.73,9.0
2024-03-12,p-044,26,0.43,65.69,63.09
2024-02-14,p-024,123,0.12,39.77,32.23
2024-04-22,p-042,182,0.56,55.31,45.79
2024-03-13,p-020,42,0.27,78.0,71.29
2024-03-28,p-013,86,0.57,24.8,22.98
2024-01-24,p-002,88,0.48,95.03,86.32
2024-03-14,p-014,30,0.37,21.82,20.62
2024-04-08,p-020,74,0.29,55.32,49.07
2024-01-01,p-036,103,0.79,60.14,57.07
2024-03-29,p-025,138,0.35,87.14,72.86
2024-03-28,p-013,184,0.57,94.91,78.53
2024-01-26,p-015,148,0.55,46.13,39.7
2024-03-12,p-004,46,0.74,69.69,69.68
2024-03-06,p-021,131,0.3,17.95,14.97
2024-01-16,p-034,131,0.94,13.24,12.52
2024-04-23,p-016,143,0.54,20.36,17.59
2024-04-08,p-041,39,0.6,71.35,69.94
2024-02-10,p-047,98,0.3,70.29,60.87
2024-04-14,p-040,147,0.37,69.55,57.78
2024-04-10,p-040,173,0.67,11.9,10.18
2024-04-21,p-042,148,0.59,33.34,28.92
2024-03-01,p-047,105,0.54,55.4,49.98
2024-04-17,p-043,39,0.21,89.07,80.63
2024-04-25,p-001,102,0.31,13.71,11.84
2024-03-03,p-046,198,0.46,86.41,68.75
2024-03-20,p-049,133,0.06,28.67,22.67
2024-04-13,p-035,156,0.28,46.05,37.16
2024-02-08,p-001,121,0.42,10.1,8.74
2024-02-07,p-032,3,0.5,35.73,35.62
2024-01-04,p-047,55,0.48,45.81,43.12
2024-02-14,p-028,0,0.94,86.7,94.33
2024-01-07,p-048,23,0.5,87.84,85.82
2024-04-03,p-044,58,0.0,70.13,59.46
2024-04-29,p-008,159,0.23,67.75,53.9
2024-01-22,p-025,38,0.5,53.57,51.53
2024-01-18,p-027,82,0.0,62.31,51.48
2024-04-20,p-039,17,0.35,76.45,72.9
2024-02-18,p-009,111,0.28,73.47,62.44
2024-02-26,p-002,25,0.93,65.09,68.92
2024-02-10,p-036,146,0.4,74.35,62.23
2024-02-18,p-006,175,0.21,15.47,12.02
2024-03-08,p-018,64,0.0,59.3,49.95
2024-04-15,p-043,75,1.0,65.17,66.31
2024-01-07,p-038,1,0.61,12.46,12.72
2024-03-10,p-029,31,0.71,99.12,100.08
2024-04-01,p-024,190,0.44,79.14,63.33
2024-04-22,p-042,23,0.07,89.79,80.18
2024-02-04,p-010,88,0.39,51.71,46.12
2024-03-28,p-006,12,0.63,89.81,91.04
2024-01-10,p-049,138,1.0,68.4,64.86
2024-04-11,p-028,6,0.0,53.38,47.75
2024-04-29,p-034,181,0.29,95.57,74.98
2024-03-03,p-040,76,0.63,71.9,68.16
2024-04-18,p-032,134,0.42,18.31,15.6
2024-03-03,p-047,133,0.86,77.75,72.26
2024-03-23,p-015,46,1.0,41.49,43.54
2024-03-12,p-003,156,0.08,97.6,75.45
2024-02-12,p-047,52,0.54,16.01,15.3
2024-03-24,p-042,140,0.41,79.56,67.19
2024-02-26,p-002,169,0.1,29.23,22.35
2024-01-14,p-027,142,0.36,22.17,18.49
2024-02-27,p-048,40,0.89,73.69,76.26
2024-01-11,p-048,53,0.31,48.01,43.74
2024-02-01,p-014,65,0.78,20.4,20.14
2024-04-02,p-021,134,0.31,11.89,9.91
2024-03-11,p-035,94,0.68,87.58,82.2
2024-04-11,p-004,31,0.52,95.33,92.74
2024-04-04,p-008,137,0.46,57.66,49.36
2024-02-11,p-012,166,0.56,42.62,35.97
2024-02-17,p-012,92,0.86,92.05,89.6
2024-04-21,p-012,185,0.0,94.64,69.42
2024-03-03,p-016,127,0.48,94.54,82.2
2024-03-03,p-034,122,0.74,77.56,71.37
2024-04-13,p-044,25,0.48,65.7,63.8
2024-02-29,p-024,80,0.31,58.95,52.17
2024-04-18,p-023,138,0.56,41.47,36.18
2024-01-01,p-006,180,0.52,93.19,76.72
2024-01-31,p-013,154,0.27,84.93,68.55
2024-02-27,p-025,137,0.73,77.94,70.36
2024-03-13,p-024,109,0.0,10.45,8.38
2024-03-08,p-034,33,0.72,76.68,77.41
2024-04-30,p-013,185,0.7,81.89,69.41
2024-03-30,p-013,63,0.84,63.94,63.99
2024-02-07,p-034,46,0.29,20.9,19.1
2024-03-17,p-035,85,0.33,44.09,38.97
2024-04-21,p-031,174,0.64,78.42,66.59
2024-02-04,p-024,197,0.43,17.66,13.98
2024-02-15,p-013,196,0.86,96.2,82.91
2024-01-22,p-017,16,0.72,38.91,39.97
2024-01-05,p-008,192,0.91,58.98,51.56
2024-01-17,p-006,29,0.58,12.62,12.45
2024-01-03,p-032,181,0.42,24.35,19.62
2024-04-02,p-014,92,0.0,78.93,64.5
2024-01-27,p-042,145,0.41,53.36,44.8
2024-02-12,p-027,106,0.63,86.64,79.47
2024-03-19,p-048,75,0.09,78.42,66.59
2024-04-06,p-005,43,0.55,39.73,38.4
2024-02-08,p-040,184,0.51,92.87,75.93
2024-02-04,p-002,164,0.5,99.81,83.44
2024-02-22,p-022,103,0.31,78.5,67.74
2024-04-09,p-043,157,0.78,53.88,47.96
2024-04-05,p-016,138,0.48,73.89,63.44
2024-01-24,p-047,157,0.0,59.36,45.04
2024-02-04,p-036,169,0.48,48.53,40.17
2024-04-28,p-042,8,0.28,45.15,42.82
2024-01-08,p-046,160,0.85,35.32,31.75
2024-01-07,p-024,193,1.0,56.52,50.17
2024-02-10,p-019,25,0.25,99.68,92.33
2024-03-13,p-020,141,0.48,99.0,84.7
2024-02-16,p-044,31,0.88,42.16,43.96
2024-03-27,p-007,110,0.64,12.08,11.05
2024-04-28,p-032,138,0.44,70.44,59.99
2024-03-10,p-033,94,0.64,76.71,71.45
2024-03-24,p-015,94,0.01,21.57,17.63
2024-01-29,p-008,200,0.97,83.84,73.38
2024-01-09,p-012,27,0.58,31.37,31.01
2024-03-12,p-049,63,0.07,61.95,53.06
2024-02-16,p-039,125,0.25,71.16,59.15
2024-02-01,p-045,113,0.64,48.89,44.58
2024-01-20,p-031,24,0.86,23.56,24.65
2024-01-01,p-013,137,0.34,26.81,22.4
2024-01-17,p-045,115,0.36,96.36,82.89
2024-02-26,p-018,13,0.0,35.15,31.22
2024-01-07,p-030,6,0.46,35.56,35.06
2024-03-01,p-010,15,0.24,24.3,22.69
2024-03-06,p-032,94,0.22,44.5,38.06
2024-03-24,p-049,194,0.52,27.73,22.44
2024-03-07,p-039,14,0.73,27.61,28.48
2024-04-21,p-029,21,0.77,95.15,98.18
2024-04-08,p-003,7,0.79,39.66,41.67
2024-02-11,p-029,16,0.16,34.74,31.86
2024-02-05,p-006,0,0.53,61.98,62.35
2024-03-11,p-007,45,0.37,79.05,73.53
2024-02-08,p-014,199,0.82,66.19,56.41
2024-01-20,p-010,15,0.3,88.98,84.14
2024-04-03,p-012,157,0.82,82.16,73.69
2024-03-17,p-043,156,0.74,30.22,26.73
2024-02-01,p-032,172,0.22,76.45,59.76
2024-04-23,p-011,129,1.0,38.91,37.28
2024-02-14,p-029,3,0.0,38.37,34.43
2024-04-14,p-049,70,0.39,73.59,66.93
2024-01-15,p-029,138,0.32,32.76,27.22
2024-02-03,p-020,2,0.45,48.66,48.08
2024-03-27,p-031,79,0.0,85.38,70.77
2024-03-27,p-001,72,0.78,16.79,16.45
2024-02-08,p-006,132,0.67,49.67,44.58
2024-04-01,p-028,30,0.37,91.87,86.8
2024-01-27,p-048,154,0.62,16.84,14.59
2024-02-03,p-005,31,0.44,37.18,35.6
2024-03-01,p-031,62,0.63,13.72,13.2
2024-03-29,p-010,115,0.11,51.72,42.2
2024-02-20,p-001,96,0.46,63.03,56.52
2024-04-08,p-048,2,0.75,27.67,29.0
2024-01-31,p-038,82,0.55,64.65,59.94
2024-04-19,p-023,136,0.37,48.96,41.2
2024-03-05,p-020,47,0.54,80.76,77.58
2024-04-23,p-029,92,0.8,57.84,55.67
2024-02-05,p-015,113,0.26,17.95,15.16
2024-02-13,p-021,160,0.64,43.95,37.95
2024-03-10,p-026,52,0.33,99.69,91.29
2024-03-10,p-040,8,0.18,35.75,33.19
2024-02-25,p-017,94,0.23,29.52,25.3
2024-03-21,p-022,103,0.62,97.84,89.87
2024-04-05,p-028,10,0.44,54.65,53.45
2024-01-16,p-011,162,0.69,90.23,78.49
2024-01-31,p-010,0,0.7,85.33,88.74
2024-01-30,p-007,86,0.0,60.4,49.69
2024-01-25,p-007,184,0.58,60.75,50.37
2024-02-24,p-036,38,0.08,55.65,49.04
2024-03-31,p-003,72,0.63,75.93,72.3
2024-03-25,p-021,36,0.71,26.57,26.69
2024-03-04,p-043,28,0.49,62.83,60.95
2024-02-15,p-035,29,0.66,57.2,57.32
2024-02-23,p-011,87,0.32,70.59,62.13
2024-04-13,p-017,19,0.44,22.57,21.88
2024-02-21,p-011,21,0.44,70.38,68.08
2024-03-10,p-002,10,0.51,62.42,61.92
2024-04-24,p-046,197,0.47,98.94,78.97
2024-03-09,p-038,29,0.74,18.31,18.63
2024-03-10,p-018,125,0.53,31.87,28.05
2024-01-22,p-026,182,0.87,14.54,12.77
2024-03-03,p-023,77,0.29,87.94,77.76
2024-04-19,p-028,122,0.48,44.45,38.87
2024-03-06,p-015,200,0.85,33.17,28.39
2024-03-14,p-031,155,0.47,30.06,25.25
2024-03-31,p-011,33,0.3,92.81,86.16
2024-04-29,p-048,55,0.55,87.76,83.76
2024-03-26,p-049,24,0.47,80.12,77.73
2024-04-24,p-013,76,0.81,67.17,65.91
2024-04-09,p-002,79,0.34,91.37,81.46
2024-04-30,p-045,180,0.64,95.59,80.58
2024-01-30,p-040,52,0.55,55.45,53.09
2024-03-20,p-016,1,0.47,39.32,39.04
2024-03-24,p-029,122,0.48,70.65,61.78
2024-02-11,p-046,95,0.78,38.52,36.81
2024-02-05,p-042,42,0.7,56.66,56.45
2024-01-12,p-045,114,0.48,85.14,75.13
2024-03-09,p-041,35,1.0,67.95,72.13
2024-04-21,p-021,131,0.74,83.55,76.09
2024-02-29,p-000,110,0.6,78.94,71.66
2024-01-23,p-013,192,0.66,53.5,44.61
2024-03-07,p-044,10,0.73,48.52,50.24
2024-04-30,p-048,19,1.0,51.51,55.58
2024-04-24,p-002,62,0.39,70.13,64.33
2024-02-20,p-038,91,0.04,96.67,79.79
2024-01-07,p-010,169,0.36,65.41,52.83
2024-04-21,p-015,177,0.71,61.25,52.53
2024-02-09,p-045,198,0.36,55.91,43.58
2024-01-16,p-031,126,0.31,85.67,72.03
2024-02-22,p-020,199,0.62,48.24,39.57
2024-02-03,p-004,64,0.01,91.8,77.5
2024-04-11,p-048,188,0.44,82.75,66.39
2024-04-24,p-040,130,0.65,80.2,71.87
2024-01-13,p-042,77,0.52,23.48,21.76
2024-03-13,p-039,40,0.44,95.57,90.65
2024-01-13,p-011,20,0.93,60.37,64.25
2024-01-10,p-021,189,0.76,41.21,35.16
2024-04-20,p-025,150,0.16,78.52,62.2
2024-03-18,p-012,43,0.66,24.53,24.23
2024-01-03,p-045,72,0.45,13.21,12.14
2024-04-19,p-022,71,0.31,39.18,35.02
2024-03-27,p-045,2,0.69,78.88,81.71
2024-04-10,p-021,188,0.79,45.68,39.24
2024-02-01,p-044,56,0.62,13.32,12.88
2024-02-09,p-044,87,0.46,27.49,24.9
2024-02-04,p-017,87,0.5,80.74,73.72
2024-03-22,p-045,20,0.56,68.0,67.44
2024-02-02,p-041,72,0.0,41.76,34.88
2024-01-29,p-038,76,0.12,82.2,70.18
2024-01-18,p-013,164,1.0,92.14,84.73
2024-03-13,p-033,114,0.82,53.79,50.71
2024-03-23,p-010,139,0.61,47.33,41.65
2024-03-10,p-024,154,0.4,51.11,42.37
2024-04-22,p-045,52,0.95,39.73,41.05
2024-02-27,p-012,85,0.47,23.18,21.08
2024-03-09,p-017,61,0.0,32.86,27.77
2024-02-03,p-023,176,0.59,59.69,50.07
2024-04-02,p-028,194,1.0,29.91,26.52
2024-03-15,p-038,48,0.28,44.06,40.1
2024-01-14,p-049,79,0.49,22.31,20.51
2024-02-13,p-026,7,0.09,39.6,36.1
2024-01-31,p-047,114,0.42,19.89,17.34
2024-03-02,p-025,138,0.41,91.19,77.19
2024-03-03,p-034,176,0.19,26.94,20.82
2024-04-13,p-019,9,0.37,12.93,12.48
2024-03-11,p-000,199,0.62,90.98,74.62
2024-04-04,p-002,74,1.0,87.09,88.71
2024-03-06,p-006,64,0.72,38.46,37.58
2024-01-01,p-022,18,0.15,24.79,22.64
2024-03-30,p-009,178,0.8,56.84,49.53
2024-04-23,p-025,133,0.41,19.79,16.85
2024-01-14,p-042,140,0.61,21.24,18.67
2024-01-25,p-000,79,1.0,16.01,16.22
2024-01-10,p-038,16,0.0,76.4,67.66
2024-03-31,p-049,79,0.58,45.71,42.77
2024-02-06,p-032,38,0.0,29.94,25.92
2024-01-16,p-036,53,0.0,23.91,20.38
2024-01-20,p-036,118,0.5,65.8,58.04
2024-01-14,p-009,82,0.98,71.18,71.62
2024-01-17,p-036,42,0.3,30.06,27.65
2024-03-14,p-038,194,0.32,46.1,35.82
2024-03-02,p-005,36,0.61,95.82,94.4
2024-03-31,p-041,94,0.59,29.73,27.42
2024-04-17,p-036,2,0.33,34.3,33.07
2024-01-09,p-043,136,0.72,67.08,60.51
2024-01-29,p-035,198,0.35,63.96,49.76
2024-04-23,p-026,37,0.73,11.48,11.56
2024-01-14,p-030,109,0.48,37.24,33.05
2024-04-19,p-029,136,0.35,32.36,27.12
2024-04-30,p-033,194,1.0,75.78,67.19
2024-04-10,p-020,139,0.76,61.83,56.0
2024-04-29,p-008,69,0.51,72.22,67.37
2024-03-10,p-021,93,0.4,16.81,14.94
2024-03-13,p-012,124,0.61,79.29,70.99
2024-03-02,p-000,109,0.0,94.31,75.63
2024-03-17,p-001,109,0.2,42.41,35.52
2024-03-18,p-033,30,0.92,49.72,52.28
2024-03-21,p-041,119,0.87,14.87,14.07
2024-03-25,p-008,71,0.83,99.21,98.25
2024-02-19,p-026,139,0.94,72.55,67.96
2024-04-04,p-008,169,0.0,35.72,26.71
2024-03-06,p-006,92,0.91,65.12,63.98
2024-02-04,p-011,156,0.92,89.49,81.87
2024-02-19,p-000,53,0.77,55.19,55.09
2024-04-22,p-030,148,0.4,86.15,71.93
2024-02-11,p-029,181,0.73,90.42,77.46
2024-04-20,p-008,106,0.37,53.03,46.18
2024-02-03,p-005,22,0.54,41.96,41.37
2024-02-07,p-012,196,0.32,18.9,14.65
2024-02-12,p-004,116,0.0,61.3,48.77
2024-02-19,p-043,67,0.23,81.3,71.76
2024-02-13,p-016,102,0.45,86.58,76.97
2024-03-22,p-030,120,0.56,75.99,67.67
2024-03-20,p-004,183,0.0,12.9,9.49
2024-03-06,p-007,197,0.28,42.28,32.46
2024-02-14,p-006,127,0.33,66.2,55.83
2024-04-29,p-046,8,0.19,98.85,91.98
2024-02-14,p-009,103,0.3,17.41,14.99
2024-01-08,p-047,22,0.93,20.24,21.5
2024-02-20,p-036,192,0.64,22.89,19.01
2024-01-26,p-007,199,0.8,73.38,62.3
2024-03-04,p-031,11,0.75,13.99,14.53
2024-03-29,p-000,162,0.13,73.39,56.95
2024-04-14,p-027,192,0.76,46.7,39.7
2024-04-11,p-013,164,0.87,34.2,30.71
2024-01-01,p-013,181,0.56,26.46,21.93
2024-03-23,p-005,83,0.63,22.15,20.84
2024-03-02,p-021,186,0.55,36.21,29.77
2024-02-17,p-008,43,0.33,58.04,53.66
2024-04-13,p-020,128,0.66,96.7,87.02
2024-02-09,p-032,56,0.07,21.91,18.9
2024-01-21,p-007,150,0.0,46.39,35.49
2024-03-13,p-042,8,0.58,80.67,81.31
2024-01-19,p-012,131,0.51,75.59,65.82
2024-01-03,p-030,71,0.1,93.3,79.74
2024-03-06,p-029,151,0.36,27.67,22.83
2024-04-03,p-009,38,0.34,44.03,41.0
2024-02-23,p-026,6,0.47,99.23,98.04
2024-04-24,p-046,161,0.42,53.69,44.33
2024-02-18,p-009,71,0.79,88.82,87.3
2024-03-02,p-035,186,0.54,53.58,43.96
2024-01-15,p-000,77,0.18,58.34,50.4
2024-01-02,p-047,175,0.61,34.1,28.75
2024-01-25,p-015,64,0.35,21.83,19.82
2024-01-01,p-023,25,0.65,90.27,90.65
2024-04-12,p-020,112,0.61,16.62,15.08
2024-04-17,p-026,61,0.28,86.89,78.0
2024-03-18,p-007,57,0.96,76.9,79.19
2024-04-16,p-015,63,0.42,27.06,24.95
2024-04-29,p-045,159,0.2,70.13,55.44
2024-01-15,p-001,38,0.22,68.61,62.31
2024-03-14,p-026,141,0.29,31.73,26.11
2024-03-02,p-031,130,0.68,24.54,22.12
2024-01-05,p-028,200,0.39,92.88,72.67
2024-03-21,p-037,122,0.68,52.2,47.48
2024-01-14,p-014,43,0.71,95.18,94.91
2024-04-24,p-048,152,0.31,51.82,42.27
2024-03-11,p-038,19,0.33,20.93,19.83
2024-04-19,p-022,7,0.83,44.21,46.8
2024-01-24,p-016,108,0.63,74.44,68.13
2024-01-19,p-027,65,0.94,27.43,27.9
2024-01-07,p-048,114,0.29,43.64,37.04
2024-01-10,p-004,49,0.86,75.81,77.29
2024-03-29,p-013,20,0.12,17.47,15.82
2024-02-26,p-011,93,0.41,95.67,85.21
2024-03-12,p-045,88,1.0,78.57,78.82
